numParks,code,meanHouseholdIncome,totalPopulation,populationDensity,race.white,race.black,race.americanIndianOrAlaskanNative,race.asian,race.nativeHawaiianOrPacificIslander,race.otherRace,race.twoOrMore
0,74555,51865,748,13.12159959,597,0,70,0,0,12,69
0,74556,58561,403,26.90468601,314,2,20,0,0,0,67
0,74557,54053,540,3.590775422,463,0,38,3,0,0,36
0,74558,40017,434,5.382768044,363,2,28,9,0,0,32
0,74560,50324,584,2.931833712,388,0,57,0,0,3,136
0,74561,62459,1984,16.17016215,1441,15,128,0,0,3,397
0,74562,63604,926,5.802324645,635,4,166,0,0,0,121
0,74563,63111,1957,10.81521969,1276,14,495,0,0,5,167
0,74565,65777,615,60.4325156,402,0,32,0,0,0,181
0,74567,41331,122,4.398080837,111,0,11,0,0,0,0
0,74569,57866,1246,3.161238127,755,145,124,0,0,12,210
0,74570,62146,994,7.093307279,807,0,153,0,0,0,34
0,74571,54303,3576,11.32974834,2240,59,870,63,0,11,333
0,74572,50646,645,16.59132218,424,0,93,10,0,12,106
0,74574,56619,1131,7.405426532,674,26,229,0,2,10,190
0,74576,75957,91,4.442657979,59,0,13,0,0,0,19
0,74577,38568,218,35.74726289,106,0,96,0,0,0,16
2,74578,61230,6035,20.54602677,4215,65,1102,49,0,11,593
9,74601,55395,18608,117.656967,12986,702,2142,38,0,839,1901
5,74604,84102,12612,91.48377596,10871,139,729,74,0,155,644
0,74630,52578,739,6.590187942,597,0,19,0,0,0,123
8,74631,59438,7484,81.05863055,6409,25,448,0,0,201,401
0,74632,71096,515,5.258561083,488,2,17,0,0,2,6
0,74633,59501,446,5.000849401,368,0,32,0,0,3,43
0,74636,71468,308,5.120660336,273,22,0,0,0,6,7
0,74637,56305,1607,10.13183659,1051,23,323,5,0,0,205
0,74640,69605,258,5.17052799,216,0,9,0,0,0,33
0,74641,65016,648,41.26984127,543,0,64,3,0,0,38
0,74643,84129,484,5.634654499,398,0,4,0,0,44,38
0,74644,72333,428,6.20030353,232,0,71,2,0,14,109
0,74646,67385,159,4.052032973,117,0,28,2,0,0,12
0,74647,58551,3686,12.31748691,2948,25,397,34,0,39,243
0,74650,52902,634,4.895658194,409,0,159,0,0,11,55
0,74651,64807,751,4.997881114,340,3,303,4,2,3,96
0,74652,58216,787,3.736939459,606,5,73,11,0,0,92
2,74653,60532,3723,32.9903199,2738,22,442,50,0,154,317
9,74701,63354,25612,126.8957769,18363,467,3741,225,55,685,2076
0,74720,50257,479,46.94618176,339,20,80,0,0,0,40
0,74722,74535,307,18.45994965,183,0,103,0,0,0,21
0,74723,50995,1328,8.636191085,974,13,278,16,0,1,46
0,74724,46823,353,11.77609796,117,5,141,0,0,0,90
0,74726,56370,2379,15.82900973,1689,9,447,3,0,1,230
0,74727,50647,1813,10.27383449,1199,125,338,0,0,32,119
5,74728,52415,11231,28.62088368,7502,374,1465,58,205,423,1204
0,74729,57912,2869,17.68056299,2225,5,403,0,0,48,188
0,74730,58993,4926,67.14805997,3660,54,760,22,0,52,378
0,74731,54367,1549,134.3536107,1181,13,312,8,13,10,12
0,74733,65098,3302,59.89042131,2648,178,162,4,0,181,129
0,74734,56780,1169,6.857524982,847,40,175,0,0,3,104
0,74735,56445,1650,9.742199636,1250,35,210,0,6,20,129
0,74736,45477,1142,17.90273556,833,12,160,7,0,3,127
0,74738,47857,690,17.48306328,285,176,165,0,0,9,55
0,74740,52276,2455,8.882263424,1809,299,121,0,0,29,197
0,74741,73824,1111,12.17831458,866,35,135,0,0,8,67
1,74743,46622,8108,38.92308394,4918,1221,1070,9,0,86,804
0,74745,50903,9564,58.33676652,5133,1626,1131,146,159,284,1085
0,74747,24934,182,357.4766355,144,3,24,0,0,4,7
0,74748,59422,658,16.51531912,496,7,50,14,0,0,91
0,74750,36071,316,70.65217391,210,4,49,0,0,0,53
0,74753,NA,30,742.8571429,30,0,0,0,0,0,0
0,74754,44004,294,7.263739788,233,0,27,0,0,0,34
0,74755,29296,64,11.39796759,64,0,0,0,0,0,0
0,74756,67192,721,18.1643561,501,18,123,0,0,1,78
0,74759,55218,1553,9.825130049,969,56,403,4,19,3,99
0,74760,44964,369,14.94730442,252,0,64,0,0,0,53
0,74761,26450,54,46.97986577,46,0,7,0,0,0,1
0,74764,56667,3761,26.28651009,2628,205,298,36,0,29,565
0,74766,51549,1543,14.81488362,943,34,420,5,4,0,137
22,74801,57316,22367,284.6346945,16213,969,3800,80,0,82,1223
8,74804,68394,20413,209.8831428,15658,697,2494,248,26,209,1081
3,74820,67307,31342,100.2124496,21116,921,4152,298,36,342,4477
0,74824,69038,1439,33.96400304,1263,3,78,0,0,1,94
0,74825,63382,2019,15.46509308,1298,7,253,0,0,31,430
0,74826,53673,1153,15.56130059,916,5,180,0,0,3,49
0,74827,44869,295,10.42620831,259,2,22,0,0,0,12
0,74829,34963,1510,32.09131572,784,516,131,0,0,7,72
0,74830,45800,244,140.7498463,133,7,75,0,0,0,29
0,74831,50134,703,11.70710671,593,13,21,0,0,0,76
0,74832,52304,923,33.46083724,862,5,6,0,0,0,50
0,74833,51118,725,14.09439031,427,79,78,0,0,0,141
5,74834,71310,7673,39.65931654,6316,280,465,20,8,0,584
0,74836,51643,175,4.917184265,122,0,25,0,0,0,28
0,74837,43213,321,119.0019194,263,0,58,0,0,0,0
0,74839,51007,870,10.17589766,542,10,244,0,0,0,74
0,74840,60921,1833,32.29542593,1322,63,329,47,0,5,67
0,74842,48346,111,18.91286075,61,0,40,0,0,0,10
0,74843,75610,316,11.69872346,275,0,17,0,0,0,24
0,74844,80766,495,144.1896619,367,3,84,0,0,0,41
0,74845,50878,456,4.870786129,222,6,147,0,0,0,81
1,74848,55943,8051,32.82928849,5463,643,1599,18,0,47,281
0,74849,53340,3076,25.50509369,1979,48,754,0,0,31,264
0,74850,56363,302,4.906975534,193,0,61,0,0,0,48
0,74851,75260,10723,115.0214089,8444,411,1299,52,14,63,440
0,74852,73891,1533,18.53482676,1328,25,125,25,0,0,30
0,74854,57211,1951,24.71468029,1489,16,342,0,0,0,104
0,74855,65517,4917,43.29767971,4112,68,475,53,0,26,183
0,74856,92522,842,6.26677886,556,0,111,0,0,9,166
0,74857,84639,9351,154.0298507,8121,174,548,52,0,12,444
1,74859,49106,6204,20.7420596,4013,176,1028,0,0,69,918
0,74860,60549,1750,17.09746486,1349,15,175,0,0,0,211
0,74864,69526,4828,46.71100995,3999,86,554,9,0,19,161
0,74865,64925,1777,10.50924703,1332,6,194,0,0,37,208
0,74867,49771,723,12.42937853,462,18,202,8,2,8,23
12,74868,55106,13133,61.8170025,9520,408,2508,91,1,41,564
0,74869,59357,715,13.37402049,625,12,59,0,0,0,19
0,74871,64486,2555,14.21282155,1970,35,255,0,0,2,293
0,74872,58384,3384,25.54292554,2632,10,388,0,0,15,339
2,74873,62972,12167,79.75414592,9127,307,2127,61,18,50,477
0,74875,55334,1314,23.93327444,1174,0,119,0,0,0,21
0,74878,56078,1295,13.23321749,1128,0,98,0,23,1,45
0,74880,56298,2029,20.32332144,1295,113,263,0,0,0,358
0,74881,60214,5135,29.20450277,4463,105,321,0,18,14,214
0,74883,59195,2365,14.30513082,1245,77,869,0,0,0,174
5,74884,47885,5705,45.14456152,3387,694,1151,0,0,45,428
2,74901,42928,1821,169.0571162,1409,21,221,3,0,20,147
2,74902,55885,4114,134.8281312,3302,104,464,30,0,37,177
0,74930,51373,2201,29.48782857,1564,3,212,18,0,0,404
0,74931,53393,1242,17.25487319,475,0,654,17,0,4,92
0,74932,51821,2467,29.12695581,2060,7,119,7,0,0,274
0,74935,47757,190,15.21511018,103,0,67,0,0,0,20
0,74936,53926,1169,47.04778227,849,0,190,0,6,14,110
2,74937,48884,5463,28.78299007,3916,46,491,93,0,567,350
0,74939,48248,1217,9.742803383,819,95,87,0,0,11,205
0,74940,62821,2953,43.85365854,2292,40,372,4,0,27,218
0,74941,59791,2636,24.11341214,1941,6,259,0,0,4,426
0,74942,41183,150,118.0428135,96,0,50,0,0,0,4
0,74943,42361,161,8.352599001,127,0,0,0,0,0,34
0,74944,52664,1094,10.77044225,749,2,113,2,0,55,173
0,74945,49171,435,20.28654231,166,0,217,0,0,0,52
1,74946,33844,117,42.14087973,63,39,4,0,0,0,11
3,74948,53348,11437,58.62989079,7649,239,2014,30,10,200,1295
0,74949,45215,307,10.86266488,203,0,87,0,0,0,17
0,74951,40048,1395,239.6812749,1005,52,168,17,0,6,147
3,74953,61770,12089,84.57914025,9744,97,1125,38,8,159,918
2,74954,51284,5256,253.1296531,3782,193,492,43,6,22,718
5,74955,50165,15713,77.30013753,9818,176,3647,261,1,301,1509
0,74956,50534,1969,46.1739826,1581,12,131,62,0,0,183
0,74957,49379,1159,4.996370158,726,0,339,22,0,0,72
0,74959,54656,7063,69.40609158,5085,418,817,39,0,74,630
3,74960,44700,13455,45.15157532,4705,24,6846,16,8,288,1568
0,74962,50747,4585,35.52963012,2599,84,1162,6,0,4,730
0,74963,66101,522,8.045201329,407,0,44,0,0,0,71
0,74964,47823,2822,37.52201141,1556,8,771,156,0,123,208
0,74965,49248,5263,46.12858902,2855,8,1718,10,40,182,450
0,74966,59680,3493,16.19773519,2630,21,470,17,0,13,342
0,97001,39872,338,0.76992647,319,0,0,0,0,0,19
2,97002,105005,6657,131.4153501,5931,33,53,52,0,531,57
1,97004,106749,4241,100.2192582,4063,0,70,53,0,25,30
24,97005,71524,26329,4689.512333,20366,553,170,1468,35,2416,1321
47,97006,93079,74070,5366.592883,49695,3367,474,12512,311,4053,3658
56,97007,103609,72299,2501.083302,52676,2247,378,9395,286,3805,3512
28,97008,85263,29916,5845.238095,24122,316,65,1994,39,2053,1327
4,97009,99109,8603,253.7015852,7844,123,165,179,0,75,217
1,97011,114180,840,100.275672,840,0,0,0,0,0,0
13,97013,88609,24138,399.1414799,21155,134,223,517,0,1275,834
0,97014,62361,1388,35.81259558,1268,9,21,55,0,25,10
21,97015,94170,23633,2215.526047,18907,255,183,2222,199,449,1418
0,97016,68807,6224,26.40408714,5519,108,21,37,0,105,434
0,97017,98469,3407,67.31167934,3357,50,0,0,0,0,0
7,97018,84858,1789,2433.915212,1610,25,38,44,0,35,37
3,97019,97895,3167,53.84641592,2844,39,12,36,0,109,127
0,97020,83144,918,5531.468531,732,34,13,33,3,59,44
0,97021,76903,1012,4.429638307,976,0,2,0,0,0,34
3,97022,90185,3386,150.7553971,3329,0,0,0,0,0,57
3,97023,84917,9968,77.11433031,9335,2,29,276,0,15,311
24,97024,74720,10344,2925.449871,8130,535,209,331,282,524,333
3,97026,85494,4468,106.7789969,3260,16,7,22,0,1015,148
19,97027,81704,12521,4789.182787,10777,130,73,183,20,148,1190
0,97028,78995,192,5.708573383,176,16,0,0,0,0,0
0,97029,56935,269,1.174008684,252,3,0,0,14,0,0
26,97030,62744,38358,4849.722443,30312,1449,647,1563,280,1457,2650
23,97031,92612,18902,158.2019647,16693,118,91,280,0,927,793
5,97032,79108,5048,275.3631102,4132,6,20,183,0,591,116
0,97033,54303,50,0.334855064,50,0,0,0,0,0,0
44,97034,184732,18656,2572.808928,16588,48,34,880,71,320,715
16,97035,138680,26977,3964.190981,22597,403,252,2014,102,220,1389
0,97037,59368,975,1.55833858,911,0,15,37,0,0,12
7,97038,78435,15676,120.8769236,14684,32,49,94,147,376,294
0,97039,74062,552,3.29772443,507,0,7,2,9,0,27
1,97040,87725,1623,23.72777905,1515,0,0,22,0,22,64
0,97041,82275,2979,24.38728779,2778,9,40,48,0,44,60
0,97042,91621,2964,130.3397842,2615,1,224,38,0,9,77
74,97045,95704,56250,594.811512,51995,442,551,612,70,540,2040
3,97048,72913,7756,80.14325412,7148,32,177,30,9,0,360
2,97049,83684,1647,12.34897059,1539,0,0,32,10,0,66
0,97050,56172,173,35.22403522,156,0,0,0,0,0,17
11,97051,71904,16977,330.8247294,15536,66,131,171,79,54,940
1,97053,106411,3248,235.0003619,3157,0,0,0,0,19,72
0,97054,79713,1541,32.87323299,1492,0,4,0,0,0,45
14,97055,87098,18923,147.2347864,17624,188,88,254,0,139,630
5,97056,96830,11678,117.5634497,10977,31,136,227,0,104,203
0,97057,NA,9,53.57142857,9,0,0,0,0,0,0
13,97058,65899,20619,57.45947887,18411,72,232,179,154,947,624
42,97060,89523,22471,1205.200999,18374,531,226,1044,134,1019,1143
41,97062,109646,28694,1975.374424,24140,555,222,1000,337,1303,1137
0,97063,88732,900,8.238660336,848,8,0,0,0,0,44
0,97064,69568,3167,35.39605984,3130,0,5,0,0,7,25
0,97065,70641,598,2.694321995,539,0,5,0,0,12,42
1,97067,75324,1745,48.9401639,1672,0,0,37,0,0,36
64,97068,151130,29582,1259.959938,25716,476,94,1781,43,453,1019
26,97070,107104,25101,1098.375262,21097,446,267,1186,245,494,1366
14,97071,67648,29796,548.597223,22251,304,220,287,17,5630,1087
48,97080,93010,44335,1896.474954,37590,1024,442,1220,230,1412,2417
17,97086,125320,30858,2464.935557,22848,396,316,4481,68,442,2307
10,97089,110080,13765,550.6753652,12107,74,174,650,27,180,553
0,97101,81577,4278,68.43928133,3983,6,59,22,0,42,166
0,97102,150599,318,32.9847144,318,0,0,0,0,0,0
17,97103,70745,17677,113.2624337,16219,104,77,97,77,171,932
0,97106,119331,4908,97.41789064,4455,9,11,84,27,168,154
3,97107,62653,1828,109.1843288,1657,0,3,18,0,39,111
0,97108,57914,640,6.420419555,639,0,0,1,0,0,0
0,97109,96117,538,17.66092253,522,0,0,0,0,0,16
0,97110,50492,1166,387.7982483,961,4,11,23,0,61,106
2,97111,74017,3572,81.35907814,3085,11,24,66,0,211,175
0,97112,46764,1867,18.13637101,1763,45,11,0,20,15,13
19,97113,82128,14918,398.3508752,10463,99,12,352,0,3274,718
5,97114,83658,5102,83.11806186,4530,7,47,11,1,305,201
4,97115,90359,4008,348.34203,3593,4,23,50,0,34,304
22,97116,80397,27281,333.7440981,22704,150,86,684,12,1819,1826
0,97117,98447,719,19.31446451,682,0,15,11,0,0,11
0,97118,87637,797,759.8039216,781,1,2,8,0,0,5
2,97119,106186,4527,51.04810302,3969,35,87,140,0,59,237
1,97121,70121,1402,333.7355212,1298,0,0,7,0,21,76
0,97122,49776,396,15.56578235,370,0,0,0,0,0,26
62,97123,96421,49317,829.5367766,35628,985,689,3520,15,4304,4176
68,97124,107149,55170,1122.203138,39072,672,301,7229,482,3274,4140
0,97125,149306,281,30.05359877,264,0,0,0,0,0,17
3,97127,84671,4149,4230.769231,3601,0,82,25,0,246,195
28,97128,82206,37993,338.1803891,33039,402,330,439,156,2396,1231
0,97130,75449,435,226.6922095,420,0,0,8,0,0,7
0,97131,70003,2751,23.17383157,2648,0,14,26,0,41,22
18,97132,89126,29732,453.0714263,26384,89,267,616,45,818,1513
0,97133,133833,4734,57.06378304,4305,14,31,212,8,6,158
0,97134,81544,290,368.4210526,290,0,0,0,0,0,0
0,97135,49828,716,200.8866076,716,0,0,0,0,0,0
0,97136,56808,1590,86.10825876,1553,1,0,8,0,0,28
0,97137,104888,1385,31.33090421,1276,0,3,9,0,61,36
10,97138,66964,10693,78.57697344,10036,127,49,124,10,53,294
45,97140,127127,26248,536.6712391,23385,102,242,1218,88,380,833
8,97141,65424,14035,59.10665287,12809,63,197,82,82,167,635
0,97144,63514,117,13.66024518,117,0,0,0,0,0,0
0,97145,89579,352,123.8764045,327,0,12,8,0,0,5
7,97146,73101,6698,277.3732914,5994,65,26,128,41,71,373
0,97147,52261,349,561.9834711,313,0,9,0,21,0,6
1,97148,121888,4288,45.15265202,3568,5,2,31,3,539,140
0,97149,71524,721,22.31726283,628,0,0,30,0,0,63
16,97201,100775,17993,7623.830625,14035,563,114,2039,141,334,767
27,97202,104948,43371,6116.774499,36731,736,286,2645,90,305,2578
31,97203,81096,34890,3478.484984,26780,2894,342,1457,294,583,2540
4,97204,29093,1036,4177.419355,695,158,19,30,0,9,125
5,97205,73238,7462,7877.04918,6264,225,125,357,29,42,420
17,97206,81992,52996,7291.053922,41674,1288,357,4809,270,1429,3169
0,97208,NA,0,0,0,0,0,0,0,0,0
6,97209,94319,18982,14292.54302,15756,876,136,1096,94,121,903
5,97210,133411,11877,1443.899204,10273,410,55,646,5,200,288
15,97211,100526,35429,4304.958678,26017,5570,360,1259,44,571,1608
6,97212,141978,26562,8840.600953,22712,1451,78,950,0,67,1304
8,97213,100531,33011,7223.485785,27652,836,124,2400,31,693,1275
10,97214,94157,26853,8483.434271,23394,545,52,1292,103,263,1204
2,97215,110105,18934,7207.306338,16371,155,152,1045,14,216,981
11,97216,65682,16965,6149.053628,12118,716,344,2527,499,227,534
22,97217,96303,34709,2432.716861,26918,3212,402,1504,157,464,2052
12,97218,72270,15191,2084.013167,11222,1321,246,1027,48,182,1145
33,97219,131989,42528,3292.98171,36403,1557,107,1584,45,304,2528
17,97220,69198,29629,3965.34929,21201,2064,391,3710,127,520,1616
7,97221,160778,12467,2714.752568,10790,373,31,557,0,165,551
36,97222,73931,36952,4133.656346,32307,291,160,1240,61,1517,1376
46,97223,98882,50585,4039.705882,42113,475,166,3829,300,1300,2402
20,97224,103317,35434,3506.309148,29691,708,186,2250,301,781,1517
22,97225,120419,26095,3669.145546,22348,386,68,1860,42,297,1094
6,97227,95748,5146,2868.754661,3848,597,24,223,8,136,310
50,97229,158230,69450,2831.015367,46579,1168,156,16351,265,952,3979
23,97230,70938,39776,2865.009009,27786,3665,439,3989,797,981,2119
12,97231,166997,3957,66.50713242,3610,2,0,105,0,66,174
5,97232,92124,13706,6111.880661,11718,404,110,577,18,155,724
12,97233,55345,40477,8709.513274,25929,5086,372,4447,363,2250,2030
13,97236,67279,40892,4770.485437,26829,3052,548,5469,834,1703,2457
13,97239,129550,18190,3982.549958,15253,457,20,993,1,470,996
19,97266,67425,35727,5508.684864,22586,2081,413,7234,237,1161,2015
17,97267,87556,33636,4221.051191,29763,530,300,770,53,1213,1007
32,97301,56312,56196,4619.195581,42113,958,838,1452,701,5548,4586
26,97302,86793,38706,1575.684278,34370,491,206,756,646,661,1576
19,97303,80803,41173,1550.364905,35077,112,300,717,246,1581,3140
21,97304,91472,31863,510.1660272,27932,219,741,657,339,648,1327
11,97305,62082,43917,842.7058207,31534,1171,704,1202,761,4477,4068
11,97306,88506,32416,821.3749625,28253,416,83,976,138,1100,1450
3,97317,79487,25441,443.1082163,18964,406,207,797,371,1470,3226
22,97321,87214,26995,368.9211188,24425,17,198,550,22,622,1161
12,97322,69946,36826,546.2145768,31642,276,502,505,62,2120,1719
0,97324,71490,1322,6.397618222,1257,3,5,0,0,29,28
4,97325,77014,6997,213.0661684,6466,0,82,86,51,0,312
0,97326,68128,1205,6.557041485,1172,0,12,0,0,0,21
0,97327,93074,3386,41.10883604,3221,0,27,0,1,44,93
0,97329,20818,146,2.534497325,97,0,26,0,0,0,23
28,97330,83516,42956,537.9058094,36165,510,349,3607,117,458,1750
0,97331,NA,2865,7455.108359,2155,28,6,327,36,18,295
24,97333,71920,23302,183.4825375,19233,310,136,2119,32,430,1042
12,97338,74429,21880,185.4867813,20410,41,170,292,0,436,531
0,97341,66803,2682,317.7966102,2555,2,22,32,0,12,59
0,97342,70578,89,4.760631185,87,0,2,0,0,0,0
0,97343,109832,222,2.877716923,220,1,0,1,0,0,0
0,97344,62442,1491,97.41082745,1263,5,47,79,0,16,81
0,97345,43325,731,15.07352941,717,0,0,6,0,0,8
0,97346,66168,988,28.76221498,892,6,4,2,0,0,84
0,97347,53668,1902,43.64396932,1092,4,655,19,7,6,119
0,97348,83159,1572,24.59922191,1517,0,11,5,0,16,23
0,97350,59050,210,2.131197452,197,0,0,0,0,2,11
5,97351,63009,11150,196.6196753,9954,0,49,37,0,826,284
0,97352,74480,6518,128.937257,5316,17,82,66,0,440,597
3,97355,66869,30364,137.0892784,27955,82,365,281,19,407,1255
0,97357,54240,174,15.45038168,131,0,28,0,0,0,15
0,97358,74034,2488,36.17012314,2249,3,21,11,10,7,187
0,97360,51472,2458,98.44174035,1920,6,5,35,0,36,456
8,97361,59994,12297,80.52011215,10091,415,65,452,73,581,620
3,97362,62315,4287,181.6126601,3606,22,0,30,0,552,77
0,97364,63747,464,1424.920128,337,0,69,2,0,4,52
11,97365,62555,11348,253.4141567,9290,204,223,183,1,859,588
3,97366,73193,1772,141.4865782,1623,0,21,13,0,19,96
25,97367,51246,9746,223.0275468,8702,40,155,273,0,130,446
1,97368,63000,3319,62.52502821,3041,0,120,7,0,27,124
0,97369,124192,187,62.15780998,167,0,0,0,0,15,5
2,97370,95290,8695,57.00088902,7581,131,33,183,11,326,430
0,97371,151310,659,17.0504975,609,0,0,20,0,0,30
0,97373,NA,196,1547.826087,124,3,0,33,0,6,30
0,97374,80578,4521,41.04346742,4246,58,18,0,0,35,164
0,97375,73611,1477,26.68599199,1357,0,0,0,0,4,116
0,97376,71380,1254,20.35324854,1191,0,13,45,0,0,5
0,97377,101385,967,19.15724821,967,0,0,0,0,0,0
2,97378,71858,8442,76.67604758,7134,344,175,224,53,183,329
0,97380,68044,2583,33.92342642,1764,3,564,8,0,8,236
6,97381,93615,16158,135.2026984,14948,49,89,94,14,559,405
14,97383,79839,10046,217.9557132,8796,150,57,69,71,90,813
0,97384,NA,0,3285.714286,0,0,0,0,0,0,0
2,97385,86495,3151,79.78736435,2844,0,11,104,0,63,129
7,97386,61726,14693,107.0087708,13476,156,51,216,15,311,468
0,97388,95063,790,325.3939172,708,0,27,20,21,0,14
4,97389,80941,1858,47.01130403,1759,0,19,3,0,40,37
0,97390,51568,750,5.034561585,696,0,44,0,0,0,10
10,97391,70174,6012,56.72855429,5630,21,46,0,56,0,259
3,97392,91402,7011,121.1180849,6657,0,28,64,0,10,252
5,97394,56448,5224,76.03996069,4879,0,16,6,10,23,290
6,97396,56356,3384,60.82345,3055,12,182,17,2,10,106
29,97401,60679,45830,4419.829843,36211,730,429,3709,138,1557,3056
56,97402,57899,52310,728.6965333,43026,1236,649,936,111,2363,3989
8,97403,78479,13398,2712.885154,11235,245,56,732,38,385,707
20,97404,78020,34616,3329.376548,30351,324,336,590,87,899,2029
40,97405,89851,45250,293.8891851,39731,310,257,1563,73,1098,2218
0,97406,NA,48,0.889611875,48,0,0,0,0,0,0
11,97408,105863,13360,234.656461,12208,77,33,579,53,132,278
0,97410,47358,637,6.100844794,610,0,0,0,0,19,8
3,97411,49216,7337,51.80686983,6636,35,82,23,0,262,299
0,97412,55461,518,6.157882917,487,0,23,0,0,3,5
0,97413,63936,944,1.697071763,891,6,8,17,0,8,14
0,97414,22977,306,10.00329779,306,0,0,0,0,0,0
6,97415,62267,14182,94.42051434,12670,76,234,112,12,46,1032
0,97416,73600,1349,17.51500084,1271,0,18,0,0,7,53
0,97417,43713,2407,121.6580208,2159,0,58,22,0,11,157
0,97419,59073,1074,36.43697019,964,0,17,21,0,38,34
19,97420,66365,27926,115.5099415,23672,187,611,316,30,992,2118
4,97423,57603,6670,53.63613448,6342,9,57,0,0,8,254
7,97424,60475,17909,76.42852799,16554,135,117,94,0,163,846
6,97426,75578,10119,120.8893755,9207,35,337,43,29,150,318
0,97429,54513,746,7.51161335,715,0,20,8,0,3,0
0,97430,66992,349,3.669357529,336,0,5,0,0,0,8
0,97431,78684,2341,55.96970205,2241,0,97,0,0,2,1
0,97434,47749,959,8.67305931,897,0,0,16,0,0,46
0,97435,62262,2135,24.26352105,1931,0,17,0,0,43,144
0,97436,69109,698,8.570787983,659,0,8,0,0,3,28
0,97437,78104,2939,116.1068978,2781,36,34,27,0,0,61
0,97438,87851,1084,11.4662559,1032,19,4,15,0,2,12
17,97439,62951,14713,81.24688449,13596,15,243,207,34,178,440
0,97441,44018,586,16.42762368,581,0,0,0,0,0,5
0,97442,46040,2047,26.6915405,1864,0,27,0,0,2,154
0,97443,67889,2135,29.42068147,2038,35,0,7,0,0,55
6,97444,68316,5643,31.7193077,5146,23,76,6,0,20,372
6,97446,65225,6106,39.50155149,5256,29,0,0,16,370,435
0,97447,53458,590,6.693361433,536,0,0,0,0,44,10
4,97448,89604,13080,85.7663211,12113,6,92,34,0,551,284
0,97449,46099,2170,43.71109177,1992,33,70,0,0,10,65
0,97450,46872,413,8.031022968,413,0,0,0,0,0,0
0,97451,127368,391,9.450780239,385,0,0,6,0,0,0
0,97452,76132,1719,65.89021391,1595,13,15,22,7,46,21
0,97453,56546,835,8.221362711,810,0,14,0,4,0,7
0,97454,89055,1471,23.83966621,1403,0,16,3,10,17,22
1,97455,83822,3175,105.6707469,3002,3,16,15,0,61,78
0,97456,86958,2826,32.8223962,2304,0,3,29,0,351,139
4,97457,56855,10288,62.85675581,9191,23,355,62,6,60,591
0,97458,54096,4390,12.45241221,3992,2,101,16,0,29,250
0,97459,72325,13643,138.1703408,12289,61,363,297,3,43,587
0,97461,92445,834,16.14466375,774,0,6,54,0,0,0
0,97462,61058,3730,19.07557571,3537,13,49,2,0,0,129
5,97463,43513,3899,90.99443753,3576,0,59,0,0,12,252
0,97465,56899,2021,23.36779493,1963,0,26,0,0,0,32
0,97466,45609,1272,19.45590234,1118,0,65,0,0,0,89
11,97467,50741,5014,21.01141283,4567,55,91,11,1,70,219
1,97469,50815,2731,52.32183167,2329,7,40,0,0,30,325
12,97470,56251,19785,115.5482834,18348,127,186,166,77,73,808
9,97471,75558,31035,167.3462111,28870,118,110,551,8,199,1179
0,97473,51204,254,6.397129093,254,0,0,0,0,0,0
0,97476,56914,343,4.784688995,343,0,0,0,0,0,0
29,97477,56232,37535,2956.542656,32633,415,339,680,287,1340,1841
27,97478,75317,39939,227.5345658,34205,344,856,539,26,1660,2309
